route_id,service_id,trip_id,direction_id,shape_id,trip_headsign,trip_short_name,wheelchair_accessible,bikes_allowed
39102,6,39102-0-6-70060,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70059,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70058,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70057,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70056,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70055,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70054,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70053,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70052,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70051,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70050,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70049,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70048,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70047,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70046,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70045,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70044,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70043,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70042,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70041,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70040,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70039,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70038,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70037,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70036,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70035,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70034,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70033,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70032,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70031,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70030,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70029,0,391020,Terminal - Alya Konutları,,0,0
39102,6,39102-0-6-70028,0,391020,Terminal - Alya Konutları,,0,0
39102,2,39102-0-2-70709,0,391020,Terminal - Alya Konutları,,0,0
39102,2,39102-0-2-70708,0,391020,Terminal - Alya Konutları,,0,0
39102,2,39102-0-2-70707,0,391020,Terminal - Alya Konutları,,0,0
39102,2,39102-0-2-70706,0,391020,Terminal - Alya Konutları,,0,0
39102,2,39102-0-2-70705,0,391020,Terminal - Alya Konutları,,0,0
39102,2,39102-0-2-70704,0,391020,Terminal - Alya Konutları,,0,0
39102,2,39102-0-2-70703,0,391020,Terminal - Alya Konutları,,0,0
39102,2,39102-0-2-70702,0,391020,Terminal - Alya Konutları,,0,0
39102,2,39102-0-2-70701,0,391020,Terminal - Alya Konutları,,0,0
39102,2,39102-0-2-70700,0,391020,Terminal - Alya Konutları,,0,0
39102,2,39102-0-2-70699,0,391020,Terminal - Alya Konutları,,0,0
39102,2,39102-0-2-70698,0,391020,Terminal - Alya Konutları,,0,0
39102,2,39102-0-2-70697,0,391020,Terminal - Alya Konutları,,0,0
39102,2,39102-0-2-70696,0,391020,Terminal - Alya Konutları,,0,0
39102,2,39102-0-2-70695,0,391020,Terminal - Alya Konutları,,0,0
39102,2,39102-0-2-70694,0,391020,Terminal - Alya Konutları,,0,0
39102,2,39102-0-2-70693,0,391020,Terminal - Alya Konutları,,0,0
39102,2,39102-0-2-70692,0,391020,Terminal - Alya Konutları,,0,0
39102,2,39102-0-2-70691,0,391020,Terminal - Alya Konutları,,0,0
39102,2,39102-0-2-70690,0,391020,Terminal - Alya Konutları,,0,0
39107,7,39107-1-7-58390,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58389,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58388,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58387,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58386,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58385,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58384,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58383,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58382,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58381,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58380,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58379,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58378,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58377,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58376,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58375,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58374,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58373,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58372,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58371,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58370,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58369,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58368,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58367,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58366,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58365,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58364,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58363,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58362,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58361,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58360,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58359,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58358,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58357,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58356,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58355,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58354,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58353,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58352,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58351,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58350,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58349,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58348,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58347,1,391071,Toki Son - Terminal,,0,0
39107,7,39107-1-7-58346,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58485,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58484,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58483,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58482,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58481,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58480,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58479,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58478,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58477,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58476,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58475,1,391071,Toki Son - Terminal,,0,0
39106,3,39106-1-3-25814,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25813,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25812,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25811,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25810,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25809,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25808,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25807,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25806,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25805,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25804,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25803,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25802,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25801,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25800,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25799,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25798,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25797,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25796,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25795,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25794,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25793,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25792,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25791,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25790,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25789,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25788,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25787,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25786,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25785,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25784,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25783,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25782,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25781,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25780,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25779,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25778,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25777,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25776,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25775,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25774,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25773,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25772,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25771,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25770,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25769,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25768,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25767,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25766,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25765,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25764,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25763,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25762,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25761,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25760,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25759,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25758,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25757,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25756,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25755,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25754,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25753,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25752,1,391061,Lyfa - Terminal,,0,0
39106,3,39106-1-3-25751,1,391061,Lyfa - Terminal,,0,0
39109,2,39109-1-2-16830,1,391091,Medikent - Ziraat Bankası,,0,0
39109,3,39109-1-3-16829,1,391091,Medikent - Ziraat Bankası,,0,0
39109,3,39109-0-3-16828,0,391090,Ziraat Bankası - Medikent,,0,0
39109,2,39109-0-2-16831,0,391090,Ziraat Bankası - Medikent,,0,0
39102,5,39102-1-5-72475,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72474,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72473,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72472,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72471,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72470,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72469,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72468,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72467,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72466,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72465,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72464,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72463,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72462,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72461,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72460,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72459,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72458,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72457,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72456,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72455,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72454,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72453,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72452,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72451,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72450,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72449,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72448,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72447,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72446,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72445,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72444,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72443,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72442,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72441,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72440,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72439,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72438,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72437,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72436,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72435,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72434,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72433,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72432,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72431,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72430,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72429,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72428,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72427,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72426,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72425,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72424,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72423,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72422,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72421,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72420,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72419,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72418,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72417,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72416,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72415,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72414,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72413,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72412,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72411,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72410,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72409,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72408,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72407,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72406,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72405,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72404,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72403,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72402,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72401,1,391021,Alya Konutları - Terminal,,0,0
39102,5,39102-1-5-72400,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69934,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69933,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69951,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69950,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69949,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69948,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69947,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69946,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69945,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69944,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69943,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69942,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69941,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69940,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69939,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69938,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69937,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69936,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69935,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69932,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69931,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69930,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69929,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69928,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69927,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69926,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69925,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69924,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69923,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69922,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69921,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69920,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69919,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69918,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69917,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69916,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69915,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69914,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69913,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69912,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69911,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69910,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69909,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69908,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69907,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69906,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69905,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69904,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69903,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69902,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69901,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69900,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69899,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69898,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69897,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69896,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69895,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69894,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69893,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69892,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69891,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69890,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69889,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69888,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69887,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69886,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69885,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69884,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69883,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69882,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69881,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69880,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69879,1,391021,Alya Konutları - Terminal,,0,0
39102,6,39102-1-6-69878,1,391021,Alya Konutları - Terminal,,0,0
39107,6,39107-1-6-58474,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58473,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58472,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58471,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58470,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58469,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58468,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58467,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58466,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58465,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58464,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58463,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58462,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58461,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58460,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58459,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58458,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58457,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58456,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58455,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58454,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58453,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58452,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58451,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58450,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58449,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58448,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58447,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58446,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58445,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58444,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58443,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58442,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58441,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58440,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58439,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58438,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58437,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58436,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58435,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58434,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58433,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58432,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58431,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58430,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58429,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58428,1,391071,Toki Son - Terminal,,0,0
39107,6,39107-1-6-58427,1,391071,Toki Son - Terminal,,0,0
